Timestamp,Datei,Shot,Von,Nach,Delta
2025-04-18T01:58:24.283005Z,quantum_log_Governance und Politik_act_nq4_20250418035824_b4f8.json,5,3,0,3
2025-04-18T01:58:24.284005Z,quantum_log_Governance und Politik_act_nq4_20250418035824_b4f8.json,6,0,3,3
2025-04-18T01:58:24.293836Z,quantum_log_Governance und Politik_act_nq4_20250418035824_b4f8.json,12,1,3,2
2025-04-18T01:58:24.315399Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_9610.json,5,3,0,3
2025-04-18T01:58:24.316830Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_9610.json,6,0,2,2
2025-04-18T01:58:24.320416Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_9610.json,8,3,0,3
2025-04-18T01:58:24.323418Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_9610.json,10,0,3,3
2025-04-18T01:58:24.323925Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_9610.json,11,3,0,3
2025-04-18T01:58:24.328487Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_9610.json,14,2,4,2
2025-04-18T01:58:24.341736Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_584a.json,1,1,3,2
2025-04-18T01:58:24.343737Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_584a.json,3,3,1,2
2025-04-18T01:58:24.345747Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_584a.json,4,1,3,2
2025-04-18T01:58:24.348310Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_584a.json,6,4,0,4
2025-04-18T01:58:24.350309Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_584a.json,7,0,2,2
2025-04-18T01:58:24.372873Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2004.json,1,3,0,3
2025-04-18T01:58:24.373877Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2004.json,2,0,2,2
2025-04-18T01:58:24.377448Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2004.json,4,3,0,3
2025-04-18T01:58:24.381455Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2004.json,7,1,3,2
2025-04-18T01:58:24.385459Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2004.json,9,3,0,3
2025-04-18T01:58:24.386492Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2004.json,10,0,3,3
2025-04-18T01:58:24.391012Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2004.json,13,2,0,2
2025-04-18T01:58:24.404905Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_c649.json,1,2,0,2
2025-04-18T01:58:24.406414Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_c649.json,2,0,3,3
2025-04-18T01:58:24.407470Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_c649.json,3,3,0,3
2025-04-18T01:58:24.409479Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_c649.json,4,0,4,4
2025-04-18T01:58:24.410487Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_c649.json,5,4,2,2
2025-04-18T01:58:24.417871Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_c649.json,10,3,1,2
2025-04-18T01:58:24.420948Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_c649.json,12,0,3,3
2025-04-18T01:58:24.444209Z,quantum_log_Cortex Creativus_act_nq4_20250418035824_f391.json,5,1,3,2
2025-04-18T01:58:24.449282Z,quantum_log_Cortex Creativus_act_nq4_20250418035824_f391.json,8,1,3,2
2025-04-18T01:58:24.450282Z,quantum_log_Cortex Creativus_act_nq4_20250418035824_f391.json,9,3,1,2
2025-04-18T01:58:24.480482Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035824_c723.json,3,1,3,2
2025-04-18T01:58:24.490013Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035824_c723.json,10,3,0,3
2025-04-18T01:58:24.491013Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035824_c723.json,11,0,2,2
2025-04-18T01:58:24.494525Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035824_c723.json,13,2,4,2
2025-04-18T01:58:24.495558Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035824_c723.json,14,4,1,3
2025-04-18T01:58:24.517399Z,quantum_log_Cortex Criticus_act_nq4_20250418035824_46e6.json,7,3,1,2
2025-04-18T01:58:24.521509Z,quantum_log_Cortex Criticus_act_nq4_20250418035824_46e6.json,10,0,3,3
2025-04-18T01:58:24.527676Z,quantum_log_Cortex Criticus_act_nq4_20250418035824_46e6.json,14,1,3,2
2025-04-18T01:58:24.541850Z,quantum_log_Limbus Affektus_act_nq4_20250418035824_e991.json,2,1,3,2
2025-04-18T01:58:24.551906Z,quantum_log_Limbus Affektus_act_nq4_20250418035824_e991.json,9,2,0,2
2025-04-18T01:58:24.553122Z,quantum_log_Limbus Affektus_act_nq4_20250418035824_e991.json,10,0,2,2
2025-04-18T01:58:24.557482Z,quantum_log_Limbus Affektus_act_nq4_20250418035824_e991.json,12,1,3,2
2025-04-18T01:58:24.577523Z,quantum_log_Meta Cognitio_act_nq4_20250418035824_c9a8.json,4,3,0,3
2025-04-18T01:58:24.578519Z,quantum_log_Meta Cognitio_act_nq4_20250418035824_c9a8.json,5,0,2,2
2025-04-18T01:58:24.582029Z,quantum_log_Meta Cognitio_act_nq4_20250418035824_c9a8.json,7,1,3,2
2025-04-18T01:58:24.583029Z,quantum_log_Meta Cognitio_act_nq4_20250418035824_c9a8.json,8,3,1,2
2025-04-18T01:58:24.587020Z,quantum_log_Meta Cognitio_act_nq4_20250418035824_c9a8.json,10,2,0,2
2025-04-18T01:58:24.587806Z,quantum_log_Meta Cognitio_act_nq4_20250418035824_c9a8.json,11,0,2,2
2025-04-18T01:58:24.604763Z,quantum_log_Cortex Socialis_act_nq4_20250418035824_308e.json,1,2,0,2
2025-04-18T01:58:24.606701Z,quantum_log_Cortex Socialis_act_nq4_20250418035824_308e.json,2,0,2,2
2025-04-18T01:58:24.611849Z,quantum_log_Cortex Socialis_act_nq4_20250418035824_308e.json,6,1,4,3
2025-04-18T01:58:24.620705Z,quantum_log_Cortex Socialis_act_nq4_20250418035824_308e.json,12,3,1,2
2025-04-18T01:58:24.646989Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035824_1402.json,6,3,1,2
2025-04-18T01:58:24.649338Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035824_1402.json,7,1,3,2
2025-04-18T01:58:24.650348Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035824_1402.json,8,3,1,2
2025-04-18T01:58:24.652348Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035824_1402.json,9,1,3,2
2025-04-18T01:58:24.653670Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035824_1402.json,10,3,1,2
2025-04-18T01:58:24.655400Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035824_1402.json,11,1,3,2
2025-04-18T01:58:24.770326Z,quantum_log_Ethik und Moral_act_nq4_20250418035824_c759.json,13,4,2,2
2025-04-18T01:58:24.791447Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035824_257e.json,3,1,3,2
2025-04-18T01:58:24.799014Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035824_257e.json,8,3,1,2
2025-04-18T01:58:24.831956Z,quantum_log_Governance und Politik_act_nq4_20250418035824_1ca1.json,8,1,4,3
2025-04-18T01:58:24.832957Z,quantum_log_Governance und Politik_act_nq4_20250418035824_1ca1.json,9,4,1,3
2025-04-18T01:58:24.839575Z,quantum_log_Governance und Politik_act_nq4_20250418035824_1ca1.json,13,1,3,2
2025-04-18T01:58:24.840575Z,quantum_log_Governance und Politik_act_nq4_20250418035824_1ca1.json,14,3,0,3
2025-04-18T01:58:24.856254Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_2db6.json,3,0,3,3
2025-04-18T01:58:24.860439Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_2db6.json,6,3,1,2
2025-04-18T01:58:24.864560Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_2db6.json,9,2,4,2
2025-04-18T01:58:24.865568Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_2db6.json,10,4,0,4
2025-04-18T01:58:24.869862Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_2db6.json,12,0,3,3
2025-04-18T01:58:24.872872Z,quantum_log_Synergien und Integration_act_nq4_20250418035824_2db6.json,14,3,0,3
2025-04-18T01:58:24.888909Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_58ce.json,3,0,2,2
2025-04-18T01:58:24.889920Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_58ce.json,4,2,0,2
2025-04-18T01:58:24.891919Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_58ce.json,5,0,3,3
2025-04-18T01:58:24.893924Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_58ce.json,7,3,1,2
2025-04-18T01:58:24.895432Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_58ce.json,8,1,4,3
2025-04-18T01:58:24.897462Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_58ce.json,9,4,0,4
2025-04-18T01:58:24.899965Z,quantum_log_Technologie und Innovation_act_nq4_20250418035824_58ce.json,11,0,2,2
2025-04-18T01:58:24.924205Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2d0b.json,6,2,0,2
2025-04-18T01:58:24.926238Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2d0b.json,7,0,3,3
2025-04-18T01:58:24.927418Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2d0b.json,8,3,0,3
2025-04-18T01:58:24.929528Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2d0b.json,9,0,4,4
2025-04-18T01:58:24.933549Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2d0b.json,12,4,1,3
2025-04-18T01:58:24.937324Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035824_2d0b.json,14,0,3,3
2025-04-18T01:58:24.950795Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_aab2.json,1,3,0,3
2025-04-18T01:58:24.951798Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_aab2.json,2,0,2,2
2025-04-18T01:58:24.954310Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_aab2.json,3,2,0,2
2025-04-18T01:58:24.961471Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_aab2.json,7,1,4,3
2025-04-18T01:58:24.962470Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_aab2.json,8,4,2,2
2025-04-18T01:58:24.970708Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_aab2.json,12,1,3,2
2025-04-18T01:58:24.974886Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035824_aab2.json,14,3,1,2
2025-04-18T01:58:24.989771Z,quantum_log_Cortex Creativus_act_nq4_20250418035824_e321.json,3,1,4,3
2025-04-18T01:58:24.991771Z,quantum_log_Cortex Creativus_act_nq4_20250418035824_e321.json,4,4,0,4
2025-04-18T01:58:24.992772Z,quantum_log_Cortex Creativus_act_nq4_20250418035824_e321.json,5,0,2,2
2025-04-18T01:58:25.002443Z,quantum_log_Cortex Creativus_act_nq4_20250418035824_e321.json,12,4,1,3
2025-04-18T01:58:25.006241Z,quantum_log_Cortex Creativus_act_nq4_20250418035824_e321.json,14,2,4,2
2025-04-18T01:58:25.027107Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_e2bc.json,7,2,0,2
2025-04-18T01:58:25.029137Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_e2bc.json,8,0,3,3
2025-04-18T01:58:25.037334Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_e2bc.json,14,0,3,3
2025-04-18T01:58:25.059808Z,quantum_log_Cortex Criticus_act_nq4_20250418035825_c6dc.json,7,4,2,2
2025-04-18T01:58:25.098406Z,quantum_log_Limbus Affektus_act_nq4_20250418035825_f4ca.json,11,2,4,2
2025-04-18T01:58:25.115759Z,quantum_log_Meta Cognitio_act_nq4_20250418035825_cbca.json,1,1,3,2
2025-04-18T01:58:25.116272Z,quantum_log_Meta Cognitio_act_nq4_20250418035825_cbca.json,2,3,1,2
2025-04-18T01:58:25.124040Z,quantum_log_Meta Cognitio_act_nq4_20250418035825_cbca.json,7,2,0,2
2025-04-18T01:58:25.149892Z,quantum_log_Cortex Socialis_act_nq4_20250418035825_5a1c.json,2,3,1,2
2025-04-18T01:58:25.150902Z,quantum_log_Cortex Socialis_act_nq4_20250418035825_5a1c.json,3,1,3,2
2025-04-18T01:58:25.151906Z,quantum_log_Cortex Socialis_act_nq4_20250418035825_5a1c.json,4,3,1,2
2025-04-18T01:58:25.154140Z,quantum_log_Cortex Socialis_act_nq4_20250418035825_5a1c.json,5,1,3,2
2025-04-18T01:58:25.157758Z,quantum_log_Cortex Socialis_act_nq4_20250418035825_5a1c.json,8,3,1,2
2025-04-18T01:58:25.161767Z,quantum_log_Cortex Socialis_act_nq4_20250418035825_5a1c.json,11,2,4,2
2025-04-18T01:58:25.182965Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035825_81a4.json,1,1,3,2
2025-04-18T01:58:25.185473Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035825_81a4.json,2,3,0,3
2025-04-18T01:58:25.190031Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035825_81a4.json,6,2,0,2
2025-04-18T01:58:25.195543Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035825_81a4.json,10,1,3,2
2025-04-18T01:58:25.215539Z,quantum_log_Ethik und Moral_act_nq4_20250418035825_1151.json,1,3,1,2
2025-04-18T01:58:25.262411Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035825_d697.json,11,2,4,2
2025-04-18T01:58:25.263410Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035825_d697.json,12,4,2,2
2025-04-18T01:58:25.280081Z,quantum_log_Governance und Politik_act_nq4_20250418035825_039f.json,2,1,3,2
2025-04-18T01:58:25.282081Z,quantum_log_Governance und Politik_act_nq4_20250418035825_039f.json,3,3,1,2
2025-04-18T01:58:25.283087Z,quantum_log_Governance und Politik_act_nq4_20250418035825_039f.json,4,1,4,3
2025-04-18T01:58:25.284082Z,quantum_log_Governance und Politik_act_nq4_20250418035825_039f.json,5,4,1,3
2025-04-18T01:58:25.291729Z,quantum_log_Governance und Politik_act_nq4_20250418035825_039f.json,10,1,4,3
2025-04-18T01:58:25.314434Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_26aa.json,4,2,0,2
2025-04-18T01:58:25.316484Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_26aa.json,5,0,3,3
2025-04-18T01:58:25.320520Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_26aa.json,8,2,0,2
2025-04-18T01:58:25.324028Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_26aa.json,10,1,3,2
2025-04-18T01:58:25.329735Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_26aa.json,14,2,4,2
2025-04-18T01:58:25.347753Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_5db4.json,4,0,2,2
2025-04-18T01:58:25.355418Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_5db4.json,9,2,0,2
2025-04-18T01:58:25.356830Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_5db4.json,10,0,3,3
2025-04-18T01:58:25.359538Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_5db4.json,12,3,1,2
2025-04-18T01:58:25.378389Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035825_a6b7.json,3,3,0,3
2025-04-18T01:58:25.379897Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035825_a6b7.json,4,0,2,2
2025-04-18T01:58:25.383920Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035825_a6b7.json,6,3,0,3
2025-04-18T01:58:25.385429Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035825_a6b7.json,7,0,3,3
2025-04-18T01:58:25.393623Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035825_a6b7.json,11,3,0,3
2025-04-18T01:58:25.395743Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035825_a6b7.json,12,0,2,2
2025-04-18T01:58:25.399304Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035825_a6b7.json,14,3,0,3
2025-04-18T01:58:25.412987Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035825_c8fa.json,1,0,3,3
2025-04-18T01:58:25.413991Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035825_c8fa.json,2,3,1,2
2025-04-18T01:58:25.417687Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035825_c8fa.json,4,0,2,2
2025-04-18T01:58:25.420711Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035825_c8fa.json,6,3,1,2
2025-04-18T01:58:25.422712Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035825_c8fa.json,7,1,3,2
2025-04-18T01:58:25.430784Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035825_c8fa.json,13,3,1,2
2025-04-18T01:58:25.456340Z,quantum_log_Cortex Creativus_act_nq4_20250418035825_3b31.json,7,3,1,2
2025-04-18T01:58:25.466608Z,quantum_log_Cortex Creativus_act_nq4_20250418035825_3b31.json,13,3,1,2
2025-04-18T01:58:25.481867Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_c084.json,1,1,3,2
2025-04-18T01:58:25.482868Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_c084.json,2,3,1,2
2025-04-18T01:58:25.483868Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_c084.json,3,1,3,2
2025-04-18T01:58:25.488531Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_c084.json,6,3,1,2
2025-04-18T01:58:25.491530Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_c084.json,8,1,3,2
2025-04-18T01:58:25.494736Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_c084.json,10,3,1,2
2025-04-18T01:58:25.500466Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_c084.json,14,1,4,3
2025-04-18T01:58:25.530256Z,quantum_log_Cortex Criticus_act_nq4_20250418035825_6d76.json,13,1,3,2
2025-04-18T01:58:25.531258Z,quantum_log_Cortex Criticus_act_nq4_20250418035825_6d76.json,14,3,1,2
2025-04-18T01:58:25.551563Z,quantum_log_Limbus Affektus_act_nq4_20250418035825_49c9.json,6,2,4,2
2025-04-18T01:58:25.556395Z,quantum_log_Limbus Affektus_act_nq4_20250418035825_49c9.json,9,3,0,3
2025-04-18T01:58:25.557613Z,quantum_log_Limbus Affektus_act_nq4_20250418035825_49c9.json,10,0,3,3
2025-04-18T01:58:25.562135Z,quantum_log_Limbus Affektus_act_nq4_20250418035825_49c9.json,13,3,1,2
2025-04-18T01:58:25.575397Z,quantum_log_Meta Cognitio_act_nq4_20250418035825_692e.json,1,0,2,2
2025-04-18T01:58:25.590818Z,quantum_log_Meta Cognitio_act_nq4_20250418035825_692e.json,11,2,0,2
2025-04-18T01:58:25.591818Z,quantum_log_Meta Cognitio_act_nq4_20250418035825_692e.json,12,0,2,2
2025-04-18T01:58:25.594333Z,quantum_log_Meta Cognitio_act_nq4_20250418035825_692e.json,14,1,3,2
2025-04-18T01:58:25.617009Z,quantum_log_Cortex Socialis_act_nq4_20250418035825_9f34.json,8,2,0,2
2025-04-18T01:58:25.618770Z,quantum_log_Cortex Socialis_act_nq4_20250418035825_9f34.json,9,0,2,2
2025-04-18T01:58:25.622845Z,quantum_log_Cortex Socialis_act_nq4_20250418035825_9f34.json,12,4,2,2
2025-04-18T01:58:25.643455Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035825_d166.json,1,4,1,3
2025-04-18T01:58:25.654392Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035825_d166.json,6,2,0,2
2025-04-18T01:58:25.656405Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035825_d166.json,7,0,4,4
2025-04-18T01:58:25.658222Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035825_d166.json,8,4,2,2
2025-04-18T01:58:25.725720Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035825_d7c5.json,6,1,3,2
2025-04-18T01:58:25.750460Z,quantum_log_Governance und Politik_act_nq4_20250418035825_cbc2.json,1,4,2,2
2025-04-18T01:58:25.757409Z,quantum_log_Governance und Politik_act_nq4_20250418035825_cbc2.json,5,2,0,2
2025-04-18T01:58:25.758404Z,quantum_log_Governance und Politik_act_nq4_20250418035825_cbc2.json,6,0,3,3
2025-04-18T01:58:25.767477Z,quantum_log_Governance und Politik_act_nq4_20250418035825_cbc2.json,12,1,4,3
2025-04-18T01:58:25.784417Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,2,3,0,3
2025-04-18T01:58:25.786477Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,3,0,2,2
2025-04-18T01:58:25.787780Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,4,2,4,2
2025-04-18T01:58:25.789100Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,5,4,0,4
2025-04-18T01:58:25.791108Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,6,0,2,2
2025-04-18T01:58:25.792108Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,7,2,0,2
2025-04-18T01:58:25.794108Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,8,0,4,4
2025-04-18T01:58:25.794108Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,9,4,0,4
2025-04-18T01:58:25.796638Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,10,0,2,2
2025-04-18T01:58:25.797678Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,11,2,4,2
2025-04-18T01:58:25.800191Z,quantum_log_Synergien und Integration_act_nq4_20250418035825_86ef.json,13,4,2,2
2025-04-18T01:58:25.815455Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_be20.json,1,3,0,3
2025-04-18T01:58:25.817978Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_be20.json,3,0,3,3
2025-04-18T01:58:25.819982Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_be20.json,4,3,1,2
2025-04-18T01:58:25.822991Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_be20.json,7,1,4,3
2025-04-18T01:58:25.825508Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_be20.json,8,4,1,3
2025-04-18T01:58:25.830545Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_be20.json,12,2,0,2
2025-04-18T01:58:25.832544Z,quantum_log_Technologie und Innovation_act_nq4_20250418035825_be20.json,13,0,2,2
2025-04-18T01:58:25.858816Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035825_b753.json,9,3,1,2
2025-04-18T01:58:25.881359Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035825_0492.json,2,3,1,2
2025-04-18T01:58:25.888794Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035825_0492.json,7,1,4,3
2025-04-18T01:58:25.889794Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035825_0492.json,8,4,2,2
2025-04-18T01:58:25.918929Z,quantum_log_Cortex Creativus_act_nq4_20250418035825_df21.json,5,3,1,2
2025-04-18T01:58:25.931972Z,quantum_log_Cortex Creativus_act_nq4_20250418035825_df21.json,14,1,3,2
2025-04-18T01:58:25.950673Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_fc44.json,4,3,1,2
2025-04-18T01:58:25.951674Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_fc44.json,5,1,3,2
2025-04-18T01:58:25.960579Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_fc44.json,11,1,3,2
2025-04-18T01:58:25.961583Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035825_fc44.json,12,3,1,2
2025-04-18T01:58:25.978294Z,quantum_log_Cortex Criticus_act_nq4_20250418035825_e650.json,1,3,0,3
2025-04-18T01:58:25.980294Z,quantum_log_Cortex Criticus_act_nq4_20250418035825_e650.json,2,0,2,2
2025-04-18T01:58:25.992866Z,quantum_log_Cortex Criticus_act_nq4_20250418035825_e650.json,11,2,0,2
2025-04-18T01:58:25.993866Z,quantum_log_Cortex Criticus_act_nq4_20250418035825_e650.json,12,0,2,2
2025-04-18T01:58:26.014182Z,quantum_log_Limbus Affektus_act_nq4_20250418035826_848c.json,4,3,1,2
2025-04-18T01:58:26.017735Z,quantum_log_Limbus Affektus_act_nq4_20250418035826_848c.json,6,2,4,2
2025-04-18T01:58:26.018737Z,quantum_log_Limbus Affektus_act_nq4_20250418035826_848c.json,7,4,1,3
2025-04-18T01:58:26.022890Z,quantum_log_Limbus Affektus_act_nq4_20250418035826_848c.json,10,1,3,2
2025-04-18T01:58:26.024398Z,quantum_log_Limbus Affektus_act_nq4_20250418035826_848c.json,11,3,1,2
2025-04-18T01:58:26.053019Z,quantum_log_Meta Cognitio_act_nq4_20250418035826_f4b4.json,9,3,1,2
2025-04-18T01:58:26.088779Z,quantum_log_Cortex Socialis_act_nq4_20250418035826_6d80.json,11,0,2,2
2025-04-18T01:58:26.110732Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035826_2ce5.json,2,3,1,2
2025-04-18T01:58:26.140835Z,quantum_log_Ethik und Moral_act_nq4_20250418035826_9d55.json,1,3,1,2
2025-04-18T01:58:26.173273Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035826_ca84.json,2,2,4,2
2025-04-18T01:58:26.175782Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035826_ca84.json,3,4,2,2
2025-04-18T01:58:26.186960Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035826_ca84.json,11,1,4,3
2025-04-18T01:58:26.187965Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035826_ca84.json,12,4,1,3
2025-04-18T01:58:26.204432Z,quantum_log_Governance und Politik_act_nq4_20250418035826_1c02.json,1,4,0,4
2025-04-18T01:58:26.207961Z,quantum_log_Governance und Politik_act_nq4_20250418035826_1c02.json,3,1,3,2
2025-04-18T01:58:26.212967Z,quantum_log_Governance und Politik_act_nq4_20250418035826_1c02.json,6,2,0,2
2025-04-18T01:58:26.216984Z,quantum_log_Governance und Politik_act_nq4_20250418035826_1c02.json,8,1,3,2
2025-04-18T01:58:26.225512Z,quantum_log_Governance und Politik_act_nq4_20250418035826_1c02.json,13,3,0,3
2025-04-18T01:58:26.240736Z,quantum_log_Synergien und Integration_act_nq4_20250418035826_f11b.json,1,0,2,2
2025-04-18T01:58:26.243952Z,quantum_log_Synergien und Integration_act_nq4_20250418035826_f11b.json,3,2,0,2
2025-04-18T01:58:26.245489Z,quantum_log_Synergien und Integration_act_nq4_20250418035826_f11b.json,4,0,2,2
